URL,Name,Icon URL,Average User Rating,User Rating Count,Price,In-app Purchases,Description,Developer,Age Rating,Size,Genres,Original Release Date,Languages
https://apps.apple.com/us/app/touch-physics-lite/id303475501,Touch Physics Lite,https://is4-ssl.mzstatic.com/image/thumb/Purple/v4/ba/e6/10/bae61091-6995-cbec-dbf0-71c90b922ff1/source/512x512bb.jpg,3.5,42210.0,Free,Yes,"Draw shapes with a crayon that come to life on your iPhone / iPod touch.  These shapes interact with the wheel, causing it to move according to physical laws.  When it reaches the star, the level is complete.\n\nThis is a lite version of Touch Physics with fewer levels (10 out of 50).\n\n\n""Game of the Year Award for iPhone"" - haz.de\n\n""As scientifically fascinating as the original"" Bronze Award (Touch Physics 2) - Pocket Gamer\n\n""Draw your way to victory"" - iPhone Games Directory\n\n""Top 100 iPhone Games 2009 Award"" - iLounge\n\n""Hottest Award"" - iPhone Apps Plus\n\n""Very very cool game, good mind teaser"" - Today in iPhone\n\n""Painfully addictive""   - MacBreak Weekly\n\n""Touch Physics is a fantastic game.  Great value for the price""  - 148Apps\n\n""One more reason to keep touching my iPhone""   - TouchMyApps\n\n""One of the very best inexpensive games we\'ve seen on the iPhone to date""   - iLounge\n\n\nAre you up to the challenge?  Can you take on the laws of physics to complete all levels?   Touch Physics Lite is an innovative game that allows you to be in control of the wheel\'s destiny.  Change the laws of physics to suit your game play!\n\nBeware, this is not as simple as it sounds!  Levels progress in difficulty, do you dare to compete?  Addictive fun and fury all in one package.\n\nA video of Touch Physics in action can be seen at:  http://www.gamez4touch.com/\n\n\nCUSTOMER COMMENTS:\n\n- Great job, this game is AMAZING !\n- Dare I say it, ADDICTIVE !!!\n- I love this game !\n- Light-hearted fun that is hard to put down\n- High production values, stylish\n- I can\'t put this down !\n- Challenging, but quite fun and entertaining !\n- Highly recommend buying this one\n- It\'s incredibly addictive and I love it !\n- Wow !\n\n\nFEATURES:\n\n- 10 Levels\n- Simple and intuitive control\n- Real physics modeling\n- Realistic crayon drawing\n- Automatic save and resume\n- Shake to reset\n- Relaxing music\n- Retina display\n\n\nFULL VERSION:\n\nWhen you upgrade to the full version, you also get:\n\n- 40 Additional levels (giving 50 in total)\n- Physics customization (providing unlimited gameplay)\n- Play your own music\n- No ads\n\n\nLANGUAGES:\n\nEnglish",Gamez 4 Touch,4+,15.79,"Games, Puzzle, Strategy, Entertainment",2009-02-01,['English']
https://apps.apple.com/us/app/firewall-defender-free/id303477061,FIREWALL: Defender FREE,https://is4-ssl.mzstatic.com/image/thumb/Purple111/v4/b1/9c/c4/b19cc4c7-d0be-db90-6487-2d23b313374c/source/512x512bb.jpg,2.5,1156.0,Free,Yes,"Welcome, Artificial Intelligence Agent 1.4.3. Your assignment is to DEFEND our vital interweb data in Grid 817 from attacks by cyber terrorists. To do this you must manage deployment of our new adaptive breach system code named FIREWALL: Defender 001.\n\nFIREWALL: Defender FREE features: \n\nPROXYBLASTER\nPACKETBREAKER\nDECRYPTOR\nAUTHENTICATOR\n\nStrategically deploy a defense net in Grid 817 to hold off enemy attack consisting of the following threats:\n\nPOLYMORPH VIRUS \nWORMS\nAMBULANCE VIRUS \nPHISH\nTROJAN HORSES\n\nYour success is vital. Jump into \u201cREGULAR\u201d defense mode for consistent streams of enemy attackers. Once you have mastered \u201cREGULAR\u201d, move on to \u201cRANDOM\u201d mode to further test your skills against our new devious foes. Of course, your progress will be monitored in the \u201cHIGH SCORES\u201d log for each mode. Remember, always plan ahead as our enemies are EVOLVING as we speak. Good Luck!",Solus Games,4+,5.84,"Games, Strategy, Entertainment, Puzzle",2009-01-28,['English']
https://apps.apple.com/us/app/pocketsports-football-lite/id303830590,PocketSports Football Lite,https://is1-ssl.mzstatic.com/image/thumb/Purple111/v4/4e/60/da/4e60da4a-18f8-eafb-6c9d-ae7d4f421cb6/source/512x512bb.jpg,2.5,20234.0,Free,Yes,"Finally iPhone and iPod touch gets it\'s first real 3D Football game.  \n\n*Throw Passes, \n*Run the ball with Spins and Power Moves,\n*Play Defense,\n*AND NOW Kick Field Goals!  \n\nDIRECTIONS!  \n\n1.) First hit ""Quick Game""\n2.) Then hit ""OK"" at the Atlanta vs San Fran Screen\n3.) VERY IMPORTANT Pregame Setup hit ""Play Orientation""\n    Here you will set the orientation that you play the game, NOTICE the Y changes as you tilt the phone.  Hit OK!\n4.) Hit ""Pre Game Warm Up"" also VERY IMPORTANT \n    Here you will practice Run and Pass plays.  \nJust hit ""Run"" first and try tilting the iphone to run the ball. \nYou can also hit ""Tilt"" in the upper right to switch to DPAD on screen controller.  \nHit A) for a Power Move and B) for for a spin move.  \n\nOnce you have running down trying passing by hitting ""Pass"", hit ""hike"" and the receivers will have circles over their heads.  Hit the circle to pass to them.  Now you have full offensive control!  \n\nI suggest you stay in pregame warmup until you find the configuration that works for you either with  ""tilt"" or ""dpad"" control, and can run and pass with ease.   \n\nDefensive NOTE:\nIn game, on defense select your defender with A) and B) before the play and then hit A) to tackle.  Can you make the game saving tackle?     \n\n\nGAME ON!   \n\nDescription: \n\nPocketSports Football Lite is designed for the unique capabilities of the iPhone and iPod touch.  Simply tilt to run and touch to pass.  Also you can execute spins or lower your shoulder when running.  On offense drop back and scope out the defense.  Then just touch the receiver to pass.  Finally on Defense see if you can come up and make the big hit or game changing interception.\n\nFeatures:\n\nTilt and touch controls\nDPad Control if you choose (Hit Tilt in upper Right)\nSpin Move(B), Power Move(A)\nTouch Passing\nDefensive Player Control (A-B to select)(A to tackle)\n3 Camera Views! (Normal, High, Close) \nTilt to view left and right in game!  \n\nWhat are you waiting for. Get PocketSports Football Lite RIGHT NOW!",Solus Games,12+,4.32,"Games, Sports, Entertainment, Strategy",2009-02-12,['English']
https://apps.apple.com/us/app/ballsnare/id303954672,BallSnare,https://is1-ssl.mzstatic.com/image/thumb/Purple62/v4/1d/9b/7a/1d9b7ab8-5c97-fce0-ae1a-67fb402d21b7/source/512x512bb.jpg,3.5,7.0,Paid,Yes,"""3D version of the classic arcade game: BreakOut.  It's the opposite of Dodgeball.  It's BallSnare.\n\nYou defend the front wall of the court; either blocking the active pucks or catching floaters.  Clear three layers of balls and advance through progressively more difficult levels with multi-ball action.\n\n(Visit author's website for more information.)""",John Gregorek,4+,3.65,"Games, Entertainment, Casual, Strategy",2009-02-06,['English']
https://apps.apple.com/us/app/wordology/id304657926,Wordology,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/7c/71/d6/7c71d6dc-5252-9fe7-4ac5-f593d81764be/source/512x512bb.jpg,3.5,125.0,Paid,Yes,"Word Game Enthusiasts Unite! Wordology 2.0 is the classic addictive word game re-designed for iOS 8! If you pride yourself as a word game expert and have been looking for a challenge, then this game is for you. \n\nTest your vocabulary in a game where size matters. Use layers of lettered tiles to create the longest words possible and earn hefty points. Strategy is key to achieving high scores and awards. One wrong move can cost you major points. Choose the game mode that suits your skill level and you are on your way to becoming a Wordologist. \n\nKey Features\n\nFour different game play modes to challenge your skill level\nAmp up your word scores with Special Tiles\n250,000+ word dictionary\nFully supports all devices with iOS 8 and up\n\nGame Center\n\nKeep track of stats for your current, and previous games as well as all-time records\nTrack your point total, longest word, tiles used, average word length and more\nComplete 16 challenges to earn your status as a Wordologist",Cerebral Gardens,4+,93.73,"Games, Entertainment, Word, Strategy",2009-02-28,['English']
https://apps.apple.com/us/app/omar-sharif-bridge/id304878580,Omar Sharif Bridge,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/8f/ff/e0/8fffe0d1-a17a-cd91-5b04-1aedc488fd35/source/512x512bb.jpg,2.5,359.0,Paid,Yes,"Welcome to the 2019 edition of Omar Sharif Bridge.\nFeaturing a faster and smoother user interface along with a stronger state of the art artificial intelligence engine, the 2019 edition celebrates over 36 years of us bringing you the best in Bridge card games.\n\nOmar Sharif Bridge supports 2 variants of the game of Bridge: Rubber and Chicago Bridge.\n\nBridge is played by four players who form two partnerships. Players within a partnership face each other across the bridge table. Traditionally, the players are referred to by the points of the compass - North, East, South and West. The two partnerships are North/South and East/West. \n\nIn Rubber Bridge a rubber is played as the best of three games. A game is won by the first partnership to score 100 or more points in successful contracts.\n\nIn Chicago Bridge you play four hands of Bridge. The winner is the partnership that scores the most points in those hands.\n\nA huge thanks to all those who have taken the time to contact us with suggestions, comments and criticisms!, please keep them coming. \n\nOmar Sharif Bridge features:\n\u2022 Supports 5 card majors, strong 2 clubs, weak 1NT, Jacoby Transfers, weak 2-Bids and 2NT 11-12 points bidding conventions.\n\u2022 Plays Chicago (four-deal) and Rubber Bridge.\n\u2022 Extensive score card information.\n\u2022 Ability to locate deals matching many bidding criteria.\n\u2022 Auto bidding.\n\u2022 Bid analysis to explain the bids made.\n\u2022 Auto card play.\n\u2022 Full undo and redo of bids and cards played.\n\u2022 Extensive display and card play options",ZingMagic Limited,4+,32.41,"Games, Card, Entertainment, Strategy",2009-02-17,['English']
https://apps.apple.com/us/app/pahjong-hurricane/id304932775,PahJong Hurricane,https://is2-ssl.mzstatic.com/image/thumb/Purple62/v4/c1/5e/4f/c15e4f1e-47d7-d3b4-9dcd-e713d7e94027/source/512x512bb.jpg,3.0,6.0,Paid,Yes,"""A single game combining facets of three classic games to exercise your brain:  MahJong, Picket, and Tetris.  Symbols are dropped (ie rain down).  Pair the 15-different celestial symbols that can appear in 6 colors and 4 orientations.  The game board allows for three layers of symbols to build up.  Highest level is CAT-5.  Enjoy the beginning level (Drizzle) to get proficient at tapping the symbols because it's going to get ugly.\n\n(visit the author's website for more information.)\n\nGood Luck.""",John Gregorek,4+,2.99,"Games, Entertainment, Casual, Strategy",2009-02-16,['English']
https://apps.apple.com/us/app/wedding-dash/id305123066,Wedding Dash,https://is1-ssl.mzstatic.com/image/thumb/Purple4/v4/53/cc/a4/53cca45d-82d8-7e05-ae3d-4219e0cdb943/source/512x512bb.jpg,4.0,101209.0,Free,Yes,"***For a limited time, get the Niagara Falls venue FREE when you upgrade to Wedding Dash Deluxe!*** \n\n* Play the most romantic Dash game! With over 20 million downloads to date, Dash is one of the biggest gaming franchises ever on the iPhone and iPad.\n\nPlay Wedding Dash for FREE! Love it? Upgrade to the full version from within the game!\n\nPlan ultimate dream weddings for picky brides and grooms!  Help Quinn launch her fledgling wedding planning business, starting with simple backyard weddings and advancing to elegant ballroom receptions. Choose all the details, manage comical disasters, and keep guests happy \u2013 or risk the wrath of Bridezilla!\n\nGame Features:\n* Plan dream weddings on your iPhone and iPad!\n* Choose the perfect details, from wedding cakes to gorgeous flowers, for unforgettable receptions\n* Manage comical disasters including pigeons, fires, and bees - or risk the wrath of Bridezilla!\n* Keep guests happy by organizing their seating requests\n\nFull version features: \n* Master many levels of wedding drama and chaos \n* Unlock additional destination weddings, including Rooftop Romance and Vows in the Clouds, through in-App purchase.\n\nLove Wedding Dash? Try our other addictive games, including Diner Dash, DinerTown Zoo, Hotel Dash and Cooking Dash. You\u2019re guaranteed to see familiar faces that you know and love.\n\n******************* \nWant more from PlayFirst? \n\nFacebook: \nhttp://www.facebook.com/playfirstgames \n\nTwitter: @playfirst \n\nBlog: \nhttp://blog.playfirst.com \n\nWebsite: \nwww.playfirst.com\n\n*******************",Glu Games Inc,4+,55.64,"Games, Strategy, Action, Entertainment",2009-02-18,['English']
https://apps.apple.com/us/app/pahjong-tsunami/id305260337,PahJong Tsunami,https://is4-ssl.mzstatic.com/image/thumb/Purple71/v4/34/4e/41/344e41d0-8f96-90b2-9138-520ed4639e66/source/512x512bb.jpg,Inapplicable,below 5,Paid,Yes,"A very challenging combination of three classic games; MahJong, Picket and Tetris, into a single symbol matching game.\n\nTwelve zodiac symbols populate the game board in waves.  An empty board will be populated quickly, each level increases in wave frequency and volume.  CAT-5 defines the highest level, and it will be a very notable accomplishment to reach it.",John Gregorek,4+,2.84,"Games, Entertainment, Strategy, Casual",2009-02-18,['English']
https://apps.apple.com/us/app/slay/id305324342,Slay,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/08/fb/ab/08fbab78-3be8-dc73-0036-4e0b057cc5a8/source/512x512bb.jpg,3.0,4885.0,Paid,Yes,"Slay is a simple to learn game of strategy and cunning set in medieval times. The island is divided up between the six players, and you must try to capture your enemies\' land and link up your own territories to create larger and stronger ones. You begin capturing land by attacking with your peasants. Once your territories become richer you can combine peasants to make stronger and stronger people (Spearmen, Knights and then Barons) who can kill weaker enemy troops, or knock down their castles. Just be careful that you don\'t create too many expensive men or the territory will go bankrupt! \n\n""This game is pure strategy! It\'s a work of genius. Brilliant AI. Engaging turn-based multiplayer strategy. Sid Meier, eat your heart out!"" - GameSpy.com  \n\n""I love this game! I play it all the time, and when I\'m not, I think about wanting to play it."" - PocketNow.com\n\n""At first glance, Slay looks elementary, but hidden beneath are cunning strategy elements that must be finely balanced for success"" - PC Magazine\n\n""Deceptively delightful. The graphics are simple, but the strategy is complex."" - Download.com\n\nFor the latest news on all my games follow @SeansGames on Twitter!","""Sean O'Connor""",9+,56.28,"Games, Board, Strategy",2009-02-27,['English']
https://apps.apple.com/us/app/paintball-ii/id305462255,Paintball II,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/87/39/0e/87390eaa-c434-ca69-f017-9bf5396ba6b5/source/512x512bb.jpg,2.0,84.0,Paid,Yes,"""The successor of our best seller paintball chroma game.\n\nPaintBall 2 is the successor of our best seller, original award winning game, developed in a way that we can guarantee it will keep you hours and hours on your phone.\nWhat is paintball? It's not about the war game or any other shooter games, its literally about painting the ball. There is a given pattern of colored balls and some pipes around them. You are given an amount of paint color to draw and change the color of any of the balls in the scene trying to match 3, 4 or 5 balls near a pipe, this way the pipes suck these matched balls and new paint is given to you. The gameplay is very different from the well known and cloned match 3 swapping candy fluffy games like candy crush soda and candy crush saga games. Try it and you'll get hooked.\n\n\u2022 Game Objective:\nYou have to make groups of 3 or more balls of the same color. These groups must be made next to a pipe. Paint balls by tapping on them. When you click on the ball you wish to paint, the ball changes color and the group gets sucked into the pipe.\n\n\u2022 Tips:\nUsing the same pipe makes it hot. If a pipe becomes extra hot the balls are transformed into multi-color which gives you extra points & life. Letters appear on some balls. When balls are grouped, the letter taken, complete the word 'PaintBall' on the bottom. When all word is completed a big bonus is earned!\n\n\u2022 Hard: The Hard game works exactly like the Easy game, but you have to play fast because your paint reserve is dripping! If it runs out, you lose.\n\u2022 Panic: In Panic mode you have 100 sec. to score as much as possible. This is not all! Your paint reserve is dripping & there are no black balls. This makes it easier to make groups.\n\u2022 Heat: In this mode, ball groups are taken only when they are next to a hot (red) pipe. Each time this happens active (red) pipes are moved. There are no black balls, which makes it easier to make groups. This mode needs planning!\n\u2022 Chroma: In the Chroma mode you will have to play using color combinations e.g.: if you have yellow paint & the ball you want to paint is blue. Blue and yellow will be: Green. Use the color wheel to keep track. If you mix opposite colors you get black.\n\nFEATURES\n* award winning gameplay\n* hours of gameplay craziness - mania guaranteed\n* many modes to play\n* fast playing ideal for waiting rooms/buses\n* Export Hi-Scores to internet\n* change ball styles\n\nPRESS:\n-----\nUIQ 2008 Open Winner for the games category! \n-----\ngamefreaks365: So, do you need Paintball 2? If you don't have Paintball yet, the answer is a definitive 'yes'. Paintball still is a fresh and amazingly addictive puzzle game. \n-----\nallaboutsymbian: PaintBall 2 is a solid puzzle game with enough variety in the game modes to suit a whole range of tastes and moods. It's been well implemented with clear graphics and distinct sound, and an intuitive control system. All in all, pretty good! \n-----\npocketgoddess: PaintBall 2 is one of those games to which you can quickly find yourself hopelessly addicted, but you\u2019ll also keep coming to it again and again, trying to improve upon your high score each time.""",CrazySoft Limited,4+,6.17,"Games, Puzzle, Entertainment, Strategy",2009-02-25,['English']
https://apps.apple.com/us/app/psarakia-ice-fishing/id305464559,Psarakia (Ice Fishing),https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/44/b1/0e/44b10e9a-3f61-fd47-0a12-5de902d9ba8a/source/512x512bb.jpg,3.5,13.0,Paid,Yes,"""An iced  'fresh' idea of puzzle gaming from the creators of Paintball & Frutakia\n\nCrazySoft, the creators of PaintBall, Frutakia, Frutakia 2 and Snake Deluxe came along an iced 'fresh' idea of puzzle gaming that won't let you alone!\nPsarakia is a match 3 combo puzzler with iced fish. There is a square pattern of iced big fish. When tapping a fish it melts and if there are 3 or more same melted fish near by groups are made. Crush the ice and make groups of manny fish, your energy will raise consequence combo level up. The gameplay is not similar to other swapping match 3 games with jewel, smoothies and caramel, its unique and very addictive. So try this fish frenzy, iced fishing game and help diego the fisherman to make be No1.\n\n\u2022 Game Objective:\nMake horizontal or vertical pairs of two and more same fish. You can see the frozen fish ice cubes; defrost them by breaking the ice!\n\n\u2022 Gameplay:\nBreak the ice of each fish group, by holding the pen down on the screen and moving it on each fish without letting go. The ice will break and the fish will appear. After a while the pairs will be calculated and the points & life earned.\n\n\u2022 Meters:\nWhen the temperature meter on the left: 1) Empties: You lose. 2) Fills: Level Up!\n\nYou can fill the combo meter and gain more life only if additional pairs are made without any tapping just after pairs are done. There are three different modes: EASY, HARD and MEMORY mode.\n\nHARD MODE:\n1) You lose life every second.\n2) If defrost fish are not made pairs fast after a while they freeze and then become ice cubes as it was before.\n3) It is a lot more difficult.\n\nMEMORY MODE:\nThere are 12 different pairs of fish which are hidden. You can see 2 fish of your choice at a time. The idea is to find the pairs. Pair bonus: This item gives you life bonus, multiplied by the pairs of fish you have found at that time.\n\nFEATURES\n\u2022 Combo frenetic gameplay\n\u2022 Easy to lean game. Tap fish.\n\u2022 Extra memory game included.\n\u2022 Fishing for points! Many hours of play guaranteed.\n\u2022 Export Hi-Scores to internet""",CrazySoft Limited,4+,4.69,"Games, Entertainment, Puzzle, Strategy",2009-02-25,['English']
https://apps.apple.com/us/app/shogi-demon/id305620716,Shogi Demon,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/47/16/89/47168963-8e17-910e-cb90-6697acf3b075/source/512x512bb.jpg,3.5,27.0,Paid,Yes,"Shogi is Japanese Chess.\nThe difference between this and regular Chess is that the player is allowed to reuse the pieces captured from the opponent for themselves.\nWith exceptions to the King and the Gold, any pieces that enter the zone of the opponent can be turned over to increase their range of movement. \nPositioning 2 or more Pawns on a vertical line is not permitted if the Pawns are not turned over.\nAlso, although it is possible to put a King in mate with your own Pawn, it is not permitted to put a King in mate with a Pawn captured from your opponent.\nThis is because such act is an insult to the King. \n\n- In the shogi board mode, it is possible to play man face to face.\n- Three computer levels.\n- 22 kinds of handicaps.\n- Position editor.\n- There is a guide that informs player of a possible movement of the pieces.",NUTRACTOR,17+,19.99,"Games, Strategy, Board",2009-02-24,"['English', 'Japanese']"
https://apps.apple.com/us/app/tiki-towers-lite/id305929056,Tiki Towers LITE,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/70/fe/ac/70feac02-cb12-7088-0b11-dca3e45f3a2b/source/512x512bb.jpg,3.5,29495.0,Free,Yes,"WINNER ""Best Casual Game"" - 5th Annual International Mobile Game Awards (2009)\nBananatastic tower building puzzle action! Unleash the monkey within!\n\nGOLD AWARD - 9/10 \n""Tiki Towers builds a bridge between thoughtful puzzle play and casual cartoon antics. It\'s an utter delight, bearing the fruit of a great game."" - PocketGamer\n\n\u201cAs physic-based puzzlers go, Tiki Towers is one of the best. It\u2019s among my current favorites\u2026\u201d \u2013 AppCraver.com\n\n\u201c\u2026the gameplay proved both engaging and challenging from the start.  The overall graphics and cute monkey animations give the game a nice feel of polish.\u201d \u2013 TouchArcade.com\n\n""...Tiki Towers stands out as one of the iPhone\'s most unique puzzlers. The fact that is has a bunch of crazy monkeys and bananas is a bonus."" - Modojo.com\n\nPlay the first 9 levels of Tiki Towers for FREE!\n\nThe monkeys need your help! It\'s up to you to build a way for the monkeys to safely clear each level. Using limited supplies, work with your monkey friends to build towers out of bamboo poles, coconuts, and vines.\n\nNavigate through levels filled with hazardous obstacles that threaten the safety of your monkey pals. Tiki Towers is action and puzzle gaming at its best!\n\n* 9 challenging levels\n* Build bridges and towers using bamboo, coconuts and vines\n* Realistic physics - bamboo structures will bend, break, and collide with the environment\n\nMonkeying around has never been more fun! Get more levels and game modes by downloading the full version of Tiki Towers.\n\nRecommended for fans of physics-based puzzle games such as: World of Goo, Enigmo, and Fantastic Contraption.\n\nFollow us on Facebook and Twitter!\n\nSupport for English, French, German, Italian and Spanish",GameHouse,9+,37.63,"Games, Entertainment, Strategy, Puzzle",2009-02-25,"['English', 'French', 'German', 'Italian', 'Spanish']"
https://apps.apple.com/us/app/gun-runner/id306165224,Gun Runner +,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/53/00/e7/5300e7cb-eaa6-2586-5152-5f7e5eee91a7/source/512x512bb.jpg,2.5,5462.0,Free,Yes,"""Gun Runner + is a lite & free version of Gun Runner. Gun Runner is a trading game inspired by classic trading games like Dope Wars & Drug Wars. \n \nThe basic rules of trading apply. Buy low, sell high. You must fund your operations by borrowing money. But be careful, the cost of borrowing is very high so you'll need to know the cost of goods to keep ahead of those interest charges\u2026\n\nTo make progress you'll need to aim high. Borrow as much as you can get but only when you know what you\u2019re going to buy and make sure you're getting a good price. The interest rates are non negotiable and the penalties are harsh. \n\nAnd by the way the Interpol is after you. There\u2019s nothing you can do, that\u2019s the cost of doing business.\n\n===========================\n\nBTW - your borrowing power is 200x your cash - debt on the 30 day level""",CUBIC digital,9+,13.47,"Games, Entertainment, Adventure, Strategy",2009-02-25,['English']
https://apps.apple.com/us/app/polycubes/id307013525,Polycubes,https://is3-ssl.mzstatic.com/image/thumb/Purple4/v4/fc/4d/a5/fc4da581-194d-8d9f-f803-fd5226d69a54/source/512x512bb.jpg,3.5,19.0,Free,Yes,"""Create full layers from the falling polycube shapes to make them disappear! The gameplay is similar to that of the well-known Tetris\xae , only this time it's in 3D: rotate and move the falling pieces before they reach the bottom of the pit in a way that they create layers without gaps.\n\nDepending on the settings you choose the game can be a fast-paced reflex game or a slow brain teaser puzzle.""",Voxeloid Kft.,4+,4.27,"Games, Strategy, Entertainment, Puzzle",2009-03-07,['English']
https://apps.apple.com/us/app/port-defender-2d-field-defense/id307083604,Port Defender\xae - 2D Field Defense,https://is2-ssl.mzstatic.com/image/thumb/Purple69/v4/77/06/72/77067212-bf6b-8e9b-203e-c57a9379d0f3/source/512x512bb.jpg,3.5,860.0,Free,Yes,"""Welcome to Port Defender, a fun area defense game. Your goal is to build expansive mazes in order to stop ever expanding waves of creeps from escaping. For players who seek a more guided approach story and fixed path levels are also available for a predefined and challenging experience.\n\nNotice: On first launch this application will need a few seconds to create its internal database, later it will load instantly.  Please don't turn off your device while there is a spinning symbol or it says please wait.\n\nPlease leave a review, any rating will do, good or bad, just please leave one.\n\nDue to the low volume of purchases this app has been made free, enjoy ;)\n\nFeatures:\n+26 built in maps\n+Support for all device orientations\n+Retina support\n\n7 Towers\n+ Gun, Flak, Missile, Slow, Gas, Ray, Nuclear\n\nExtra features\n+Weapons (Fire, Slow, Gas & Nuclear)\n+Admin (Moving Tower)\n\nFor more images and videos please check out our website\n\nAlso please follow us on Twitter: @mgatelabs""",Michael Fuller,9+,80.46,"Games, Strategy, Action, Entertainment",2009-03-27,['English']
https://apps.apple.com/us/app/sallys-spa/id307132353,Sally's Spa,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/d8/6f/e7/d86fe774-ee77-ec70-ca33-0f251eb8024a/source/512x512bb.jpg,4.5,35199.0,Paid,Yes,"\u25a0 \u25a0 \u25a0 \u25a0 \u25a0  Sally\'s Spa\u2122 30% OFF! Limited Time \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \n\u25a0 \u25a0 \u25a0 \u25a0 \u25a0  Get it now and don\u2019t miss out!!         \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \n\nApple\u2019s Rewind 2009! Apple features Sally\u2019s Spa as one of the top games for 2009!\n\n\u25a0 \u25a0 \u25a0 \u25a0 \u25a0 APP CRITIC REVIEWS! \u25a0 \u25a0 \u25a0 \u25a0 \u25a0\n\u201cSally\u2019s Spa is one of the best time management Games I have played by far.\u201d \u2013 touchmyapps.com\n\n""Sally\u2019s Spa - The Game Every Girl Needs! The graphics are amazing and the touch interface perfect. Honestly, I would pay $9.99 for this game."" \u2013 appleiphoneschool.com\n\n\u201cIt\u2019s surprising how addictive this game can become, and its original gameplay makes it a winner for me.\u201d \u2013 Appletell.com\n\n""Keep your finger busily dragging and dropping, poking and popping for hours of delightful fun."" \u2013 GameZebo.com \n\n\u201cthis game could literally keep players going for hours.\u201d \u2013 AppVee.com\n\n\u201cSally\'s Spa is uber-cute and strangely addictive! Even *guys* will have fun building a spa empire in this top-shelf casual game.\u201d \u2013 iPhoneAppReviews.net\n\n\u201clooking for a great time management game, you can\'t go wrong with Sally\'s Spa.\u201d \u2013 osxreality.com\n\n\u201cThis one definitely get\u2019s a thumbs up!\u201d \u2013 themomsreview.com\n\nFollow Sally\'s Spa on TWITTER!\nhttp://twitter.com/sallysgames\n\n\u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0 \u25a0\nA P P L I C A T I O N - D E S C R I P T I O N:\nTreat yourself to some relaxation and fast paced fun in Sally\'s Spa and see why millions of players have made Sally\u2019s Spa the best selling casual game for PC/Mac and now it\u2019s available for your iPhone and iPod Touch!\n\nSally\'s back and ready for a relaxing rush in luxury spa locations around the world.  Refresh your customers with saunas, manicures, bath bombs, massages, hot stones and more. Enhance the experience of your clients with upgrades for your rapidly growing business.\n\nMelt away the stress from a wide variety of customers and personalities including blushing brides, demanding fashionistas, calm couples, and many others!  As you build your Spas, earn money to shop for over 65 items including employees to help your Spa business grow!\n\nSally\'s Spa features all of the fun of Sally\'s Salon, plus loads of new surprises!  A wonderful escape for gamers of all ages, join Sally on her latest adventure today!\n\nF E A T U R E S:\n\u25a0 Use your finger to touch and drag your customers to your Spa stations such as Saunas, Massage Tables, Mani-Pedi stations and serve them Tea to help them relax and refresh.\n\n\u25a0 Many fun spa services to play as Mini Games like Mud Masks, Hot Stones, Bath Bombs, Massages, Manicures & much more!\n\n\u25a0 It\u2019s not just about massaging your customers, they need extra products like Body Butter and Calming Bath salts too! Maximize your product sales buy getting more soothing products for your shelf.\n\n\u25a0 Buy powerups to keep those clients happy! After all, how do you calm down a Fashionista? With a patience candle of course!\n\n\u25a0 As you travel from New York, Paris, Rome, Japan, Fiji and many more places you will meet many character personalities like Rock Stars, Heiresses, Male Models, Athletes and more!\n\n\u25a0 With 50 Levels and 10 beautiful locations around the world you get hours upon hours of fun!\n\nHighly recommended for fans of time management games such as Sally\u2019s Salon, Supermarket Mania, Diner Dash & Cake Mania.\n\nAt Games Cafe we worked hard to make Sally\u2019s Spa the best game possible. We really hope that you enjoy this game and tell your friends and family! :)",Games Cafe Inc.,4+,477.32,"Games, Strategy, Entertainment, Action",2009-04-08,"['English', 'French', 'German', 'Italian', 'Spanish']"
